Time	Position	Velocity	Acceleration
0.02	0.167133	0.02895	1.42540084877
0.04	0.167463	0.0529854166667	1.40939371142
0.06	0.167913	0.0996108333333	0.883115162037
0.08	0.172245	0.113793055556	-0.585634066358
0.1	0.174254	0.0552458333333	-1.26837943673
0.12	0.173232	0.0370222222222	-0.929378472222
0.14	0.174688	0.0544680555556	-1.91970486111
0.16	0.178032	-0.0338819444444	-2.92514660494
0.18	0.173302	-0.119516666667	-1.32471257716
0.2	0.171118	-0.105969444444	1.34099729938
0.22	0.168675	-0.0560222222222	3.56785686728
0.24	0.167445	0.0634875	4.3357195216
0.26	0.171794	0.156427777778	3.19957561728
0.28	0.175277	0.182029166667	2.31478009259
0.3	0.178465	0.226155555556	2.34453896605
0.32	0.183888	0.284316666667	2.0959992284
0.34	0.190368	0.320581944444	1.41700231481
0.36	0.197056	0.338505555556	0.799851466049
0.38	0.204038	0.346280555556	0.479101080247
0.4	0.210865	0.354195833333	0.378676697531
0.42	0.218228	0.361123611111	0.339118441358
0.44	0.225349	0.366431944444	0.376772762346
0.46	0.2328	0.3758625	0.432735339506
0.48	0.240423	0.3838	0.47943287037
0.5	0.248047	0.396094444444	0.478541666667
0.52	0.256363	0.404540277778	0.405094521605
0.54	0.264299	0.409902777778	0.419926697531
0.56	0.27258	0.422198611111	0.391400462963
0.58	0.28133	0.428059722222	0.258335262346
0.6	0.289751	0.431326388889	0.184224537037
0.62	0.298587	0.434131944444	0.187334104938
0.64	0.307163	0.435704166667	0.341277006173
0.66	0.315792	0.447377777778	0.517098765432
0.68	0.325061	0.459725	0.55044367284
0.7	0.334262	0.469370833333	0.573217592593
0.72	0.343756	0.481733333333	0.645036651235
0.74	0.35358	0.494426388889	0.729672067901
0.76	0.363491	0.5092	0.779886188272
0.78	0.373488	0.537879166667	0.269376929012
0.8	0.385755	0.532363888889	-0.691086033951
0.82	0.395717	0.487922222222	-0.641799768519
0.84	0.404242	0.486722222222	0.308927469136
0.86	0.414568	0.513890277778	0.740516975309
0.88	0.425172	0.529845833333	0.554679783951
0.9	0.436018	0.534148611111	0.358179012346
0.92	0.446483	0.538744444444	0.378485725309
0.94	0.457433	0.5489	0.439332561728
0.96	0.468435	0.559494444444	0.371277006173
0.98	0.47994	0.564691666667	0.247137345679
1	0.491046	0.567786111111	0.183287037037
1.02	0.502602	0.572218055556	0.133701774691
1.04	0.514055	0.572104166667	0.1496875
1.06	0.525421	0.5753	0.289612268519
1.08	0.536908	0.585072222222	0.37662808642
1.1	0.548898	0.592870833333	0.354922839506
1.12	0.560697	0.597636111111	0.380075231481
1.14	0.572635	0.608656944444	0.383510802469
1.16	0.585179	0.614502777778	0.335698302469
1.18	0.597273	0.6185875	0.419845679012
1.2	0.609678	0.63225	0.444944058642
1.22	0.622655	0.641356944444	0.263616898148
1.24	0.635529	0.6421	0.118202160494
1.26	0.648367	0.6413	0.182170138889
1.28	0.661015	0.647519444444	0.338476080247
1.3	0.674166	0.658397222222	0.355106095679
1.32	0.687507	0.663516666667	0.289195601852
1.34	0.700744	0.666934722222	0.336828703704
1.36	0.714016	0.676897222222	0.399274691358
1.38	0.727894	0.68455	0.40834683642
1.4	0.741443	0.691152777778	0.49450617284
1.42	0.755374	0.704429166667	0.565380015432
1.44	0.76965	0.716743055556	0.503327546296
1.46	0.784152	0.724529166667	0.390551697531
1.48	0.798568	0.733720833333	0.0658969907408
1.5	0.813572	0.738341666667	-1.16084104938
1.52	0.828248	0.7178125	-4.29049189815
1.54	0.843079	0.624354166667	-10.0331385031
1.56	0.857355	0.3246375	-15.5834066358
1.58	0.859053	-0.1114875	-15.4683989198
1.6	0.849697	-0.402076388889	-9.86447530864
1.62	0.839198	-0.499469444444	-4.00775270062
1.64	0.828542	-0.507538888889	-0.681988811728
1.66	0.818718	-0.489701388889	0.452862654321
1.68	0.809137	-0.477140277778	0.609664351852
1.7	0.799625	-0.465240277778	0.584311342593
1.72	0.790476	-0.452290277778	0.463958333333
1.74	0.781692	-0.446406944444	0.334305555556
1.76	0.772596	-0.440368055556	0.271938657407
1.78	0.764089	-0.435468055556	0.231693672839
1.8	0.755252	-0.433056944444	0.296236496914
1.82	0.746659	-0.425594444444	0.451630015432
1.84	0.738134	-0.413708333333	0.562961033951
1.86	0.730147	-0.401958333333	0.621433256173
1.88	0.722056	-0.389861111111	0.697665895062
1.9	0.714415	-0.372448611111	0.698047839506
1.92	0.707276	-0.3596875	0.602235725309
1.94	0.700121	-0.350925	0.601846064815
1.96	0.693069	-0.335776388889	0.605518904321
1.98	0.686779	-0.324315277778	0.507729552469
2	0.680161	-0.316131944444	0.430914351852
2.02	0.674079	-0.306629166667	0.351116898148
2.04	0.668067	-0.303809722222	0.364484953704
2.06	0.661812	-0.295741666667	0.534390432099
2.08	0.656043	-0.279593055556	0.589266975309
2.1	0.650793	-0.269490277778	0.529263117284
2.12	0.645301	-0.2607375	0.545063657407
2.14	0.640241	-0.247836111111	0.567212577161
2.16	0.635425	-0.236156944444	0.526446759259
2.18	0.630903	-0.228491666667	0.55533757716
2.2	0.626155	-0.215420833333	0.635999228395
2.22	0.62224	-0.200498611111	0.600160108025
2.24	0.61822	-0.189531944444	0.478589891975
2.26	0.61472	-0.181729166667	0.378194444444
2.28	0.61103	-0.177329166667	0.414292052469
2.3	0.607495	-0.167106944444	0.539606481481
2.32	0.604255	-0.153120833333	0.563040123457
2.34	0.601483	-0.143041666667	0.522804783951
2.36	0.598589	-0.134952777778	0.579859182099
2.38	0.595904	-0.120056944444	0.644803240741
2.4	0.593807	-0.105572222222	0.569938271605
2.42	0.591884	-0.0991166666667	0.562704475309
2.44	0.589649	-0.0850625	0.628879243827
2.46	0.588471	-0.0708194444444	0.565084876543
2.48	0.586946	-0.0621055555556	0.488364197531
2.5	0.585959	-0.0523388888889	0.455237268519
2.52	0.584919	-0.0456569444444	0.499201388889
2.54	0.583966	-0.0320361111111	0.537581018519
2.56	0.583723	-0.0216791666667	0.475407021605
2.58	0.583204	-0.0153986111111	0.501130401235
2.6	0.582909	-0.00166805555555	0.527696759259
2.62	0.583238	0.00825	0.455760030864
2.64	0.583342	0.0141986111111	0.46552662037
2.66	0.583602	0.0274347222222	0.446568287037
2.68	0.584572	0.0351680555556	0.308958333333
2.7	0.585162	0.0366097222222	0.298105709877
2.72	0.58582	0.0460569444444	0.337033179012
2.74	0.587085	0.05255	0.28981095679
2.76	0.58802	0.0554888888889	0.324633487654
2.78	0.589112	0.0656736111111	0.354106867284
2.8	0.590758	0.0717527777778	0.306327160494
2.82	0.592057	0.0751458333333	0.364398148148
2.84	0.593547	0.0868513888889	0.402011959877
2.86	0.595661	0.0937680555556	0.340993441358
2.88	0.597377	0.0976847222222	0.382810570988
2.9	0.599352	0.109726388889	0.398983410494
2.92	0.601916	0.116026388889	0.326157407407
2.94	0.604064	0.119619444444	0.376103395062
2.96	0.60649	0.131490277778	0.406101466049
2.98	0.609453	0.138147222222	0.343572530864
3	0.612034	0.144041666667	0.324918981482
3.02	0.61517	0.151323611111	0.301113040123
3.04	0.618168	0.155323611111	0.318516589506
3.06	0.621287	0.163473611111	0.366219135802
3.08	0.624735	0.170775	0.382000385802
3.1	0.62813	0.177929166667	0.42359375
3.12	0.631752	0.188840277778	0.415860339506
3.14	0.635789	0.195713888889	0.360864197531
3.16	0.639618	0.201002777778	0.390547839506
3.18	0.643672	0.212147222222	0.389834104938
3.2	0.648229	0.218480555556	0.315711805556
3.22	0.652474	0.222302777778	0.329438657407
3.24	0.656944	0.232454166667	0.306950231481
3.26	0.661899	0.237272222222	0.183132716049
3.28	0.66656	0.237061111111	0.167685185185
3.3	0.671221	0.242684722222	0.208557098765
3.32	0.67628	0.247727777778	0.173792438272
3.34	0.681252	0.248502777778	0.194893904321
3.36	0.686138	0.252923611111	0.320954861111
3.38	0.69125	0.262452777778	0.40353587963
3.4	0.696673	0.271318055556	0.382627314815
3.42	0.702165	0.277451388889	0.351421682099
3.44	0.707692	0.285877777778	0.301186342593
3.46	0.713704	0.290144444444	0.242673611111
3.48	0.71937	0.291834722222	0.346875
3.5	0.72514	0.303519444444	0.474436728395
3.52	0.73155	0.314226388889	0.45340470679
3.54	0.737788	0.321780555556	0.404133873457
3.56	0.744354	0.331038888889	0.323119212963
3.58	0.751163	0.334633333333	0.261072530864
3.6	0.757747	0.338156944444	0.344643132716
3.62	0.764522	0.348698611111	0.417268518519
3.64	0.771747	0.357381944444	0.376466049383
3.66	0.778851	0.364306944444	0.302145061728
3.68	0.786353	0.369426388889	0.229608410494
3.7	0.793699	0.371405555556	0.248065200617
3.72	0.801063	0.379180555556	0.281039737654
3.74	0.808929	0.384733333333	0.222322530864
3.76	0.816535	0.386922222222	0.163267746914
3.78	0.824245	0.394218055556	-0.119249614198
3.8	0.832475	0.391386111111	-0.972312885802
3.82	0.840203	0.366979166667	-2.55720486111
3.84	0.847618	0.306408333333	-4.97345100309
3.86	0.853856	0.171359722222	-7.3574845679
3.88	0.85564	-0.0208902777778	-7.97934992284
3.9	0.852487	-0.1892625	-6.41705246914
3.92	0.846804	-0.291590277778	-3.94575810185
3.94	0.839925	-0.338556944444	-1.79819637346
3.96	0.832666	-0.347819444444	-0.489126157408
3.98	0.825891	-0.345148611111	0.059816743827
4	0.818909	-0.341870833333	0.300750385802
4.02	0.812048	-0.331266666667	0.386570216049
4.04	0.805741	-0.323930555556	0.344054783951
4.06	0.79914	-0.318620833333	0.339191743827
4.08	0.792919	-0.310534722222	0.351473765432
4.1	0.786803	-0.30525	0.406473765432
4.12	0.780635	-0.296265277778	0.541026234568
4.14	0.774814	-0.281538888889	0.590557484568
4.16	0.769495	-0.270940277778	0.56515625
4.18	0.764002	-0.261265277778	0.616782407407
4.2	0.758874	-0.2452125	0.621456404321
4.22	0.754317	-0.233958333333	0.526066743827
4.24	0.749604	-0.226473611111	0.513877314815
4.26	0.745099	-0.213252777778	0.495495756173
4.28	0.741184	-0.204859722222	0.421005015432
4.3	0.736973	-0.198681944444	0.447546296296
4.32	0.733144	-0.188809722222	0.550121527778
4.34	0.729332	-0.174963888889	0.583630401235
4.36	0.726214	-0.163556944444	0.526591435185
4.38	0.722835	-0.154536111111	0.487146990741
4.4	0.719994	-0.144358333333	0.471859567901
4.42	0.717135	-0.136740277778	0.51341242284
4.44	0.714449	-0.125522222222	0.618516589506
4.46	0.711989	-0.109491666667	0.615902777778
4.48	0.710204	-0.0985583333333	0.51215470679
4.5	0.708143	-0.0918416666667	0.509864969136
4.52	0.706341	-0.0782791666667	0.517399691358
4.54	0.705111	-0.0685680555556	0.433069058642
4.56	0.703724	-0.0637027777778	0.457480709877
4.58	0.702356	-0.0509930555556	0.515358796296
4.6	0.701749	-0.0404819444444	0.477179783951
4.62	0.700848	-0.0340222222222	0.517417052469
4.64	0.70019	-0.0198458333333	0.552793209877
4.66	0.700138	-0.00930694444444	0.491662808642
4.68	0.699913	-0.00194583333333	0.503028549383
4.7	0.699965	0.00897222222222	0.583616898148
4.72	0.70019	0.0234319444444	0.578811728395
4.74	0.701004	0.0338125	0.489369212963
4.76	0.701559	0.0426	0.409502314815
4.78	0.70272	0.0502375	0.346084104938
4.8	0.703672	0.0540916666667	0.397008101852
4.82	0.704747	0.0640097222222	0.532864583333
